PRISM_DATASET_FILENAME,PRISM_DATASET_CREATE_DATE,PRISM_DATASET_TYPE,PRISM_DATASET_VERSION,PRISM_CODE_VERSION,PRISM_DATASET_REMARKS,file_path,folder_path
"cai_tmax_us_us_30s_200206.bil, cai_tmin_us_us_30s_200206.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200206_bil/PRISM_tmean_stable_4kmM3_200206_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200206_bil
"cai_tmax_us_us_30s_200207.bil, cai_tmin_us_us_30s_200207.bil",20191002,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200207_bil/PRISM_tmean_stable_4kmM3_200207_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200207_bil
"cai_tmax_us_us_30s_200208.bil, cai_tmin_us_us_30s_200208.bil",20191002,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200208_bil/PRISM_tmean_stable_4kmM3_200208_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200208_bil
"cai_tmax_us_us_30s_200209.bil, cai_tmin_us_us_30s_200209.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200209_bil/PRISM_tmean_stable_4kmM3_200209_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200209_bil
"cai_tmax_us_us_30s_200210.bil, cai_tmin_us_us_30s_200210.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200210_bil/PRISM_tmean_stable_4kmM3_200210_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200210_bil
"cai_tmax_us_us_30s_200211.bil, cai_tmin_us_us_30s_200211.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200211_bil/PRISM_tmean_stable_4kmM3_200211_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200211_bil
"cai_tmax_us_us_30s_200212.bil, cai_tmin_us_us_30s_200212.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200212_bil/PRISM_tmean_stable_4kmM3_200212_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200212_bil
"cai_tmax_us_us_30s_200301.bil, cai_tmin_us_us_30s_200301.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200301_bil/PRISM_tmean_stable_4kmM3_200301_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200301_bil
"cai_tmax_us_us_30s_200302.bil, cai_tmin_us_us_30s_200302.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200302_bil/PRISM_tmean_stable_4kmM3_200302_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200302_bil
"cai_tmax_us_us_30s_200303.bil, cai_tmin_us_us_30s_200303.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200303_bil/PRISM_tmean_stable_4kmM3_200303_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200303_bil
"cai_tmax_us_us_30s_200304.bil, cai_tmin_us_us_30s_200304.bil","20190919, 20191004",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200304_bil/PRISM_tmean_stable_4kmM3_200304_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200304_bil
"cai_tmax_us_us_30s_200305.bil, cai_tmin_us_us_30s_200305.bil","20190919, 20191004",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200305_bil/PRISM_tmean_stable_4kmM3_200305_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200305_bil
"cai_tmax_us_us_30s_200306.bil, cai_tmin_us_us_30s_200306.bil","20190919, 20191004",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200306_bil/PRISM_tmean_stable_4kmM3_200306_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200306_bil
"cai_tmax_us_us_30s_200307.bil, cai_tmin_us_us_30s_200307.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200307_bil/PRISM_tmean_stable_4kmM3_200307_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200307_bil
"cai_tmax_us_us_30s_200308.bil, cai_tmin_us_us_30s_200308.bil",20191002,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200308_bil/PRISM_tmean_stable_4kmM3_200308_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200308_bil
"cai_tmax_us_us_30s_200309.bil, cai_tmin_us_us_30s_200309.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200309_bil/PRISM_tmean_stable_4kmM3_200309_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200309_bil
"cai_tmax_us_us_30s_200310.bil, cai_tmin_us_us_30s_200310.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200310_bil/PRISM_tmean_stable_4kmM3_200310_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200310_bil
"cai_tmax_us_us_30s_200311.bil, cai_tmin_us_us_30s_200311.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200311_bil/PRISM_tmean_stable_4kmM3_200311_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200311_bil
"cai_tmax_us_us_30s_200312.bil, cai_tmin_us_us_30s_200312.bil","20190919, 20190920",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200312_bil/PRISM_tmean_stable_4kmM3_200312_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200312_bil
"cai_tmax_us_us_30s_200401.bil, cai_tmin_us_us_30s_200401.bil",20190920,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200401_bil/PRISM_tmean_stable_4kmM3_200401_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200401_bil
"cai_tmax_us_us_30s_200402.bil, cai_tmin_us_us_30s_200402.bil",20190920,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200402_bil/PRISM_tmean_stable_4kmM3_200402_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200402_bil
"cai_tmax_us_us_30s_200403.bil, cai_tmin_us_us_30s_200403.bil",20190920,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200403_bil/PRISM_tmean_stable_4kmM3_200403_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_200403_bil
